Customer ID,Country,recency,frequency,monetary,R_score,F_score,M_score,RFM_sum,Segment,churned,first_order_date,last_order_date,cohort_month
15627,United Kingdom,457,2,566.9,1,2,2,5,Lost,True,2010-07-05 11:56:00,2010-09-08 14:14:00,2010-07
15628,United Kingdom,5,17,5333.08,5,5,5,15,Champions,False,2009-12-13 13:39:00,2011-12-05 10:24:00,2009-12
15629,United Kingdom,450,4,2240.9,1,3,4,8,At Risk,True,2010-06-25 11:39:00,2010-09-15 13:46:00,2010-06
15630,United Kingdom,45,3,1481.4,4,3,4,11,Loyal Customers,False,2010-03-05 14:30:00,2011-10-25 15:36:00,2010-03
15631,United Kingdom,642,1,596.67,1,1,2,4,Lost,True,2010-03-07 14:52:00,2010-03-07 14:52:00,2010-03
15632,United Kingdom,16,8,3285.31,5,4,5,14,Champions,False,2011-03-10 08:29:00,2011-11-24 09:51:00,2011-03
15633,United Kingdom,509,13,4335.96,1,5,5,11,At Risk,True,2009-12-08 17:51:00,2010-07-18 13:54:00,2009-12
15634,United Kingdom,17,2,554.65,5,2,2,9,New Customers,False,2010-11-21 15:30:00,2011-11-22 16:28:00,2010-11
15635,United Kingdom,396,1,100.35,2,1,1,4,Lost,True,2010-11-09 08:58:00,2010-11-09 08:58:00,2010-11
15636,United Kingdom,90,4,1444.58,3,3,4,10,Potential Loyalists,False,2010-05-19 11:37:00,2011-09-11 11:17:00,2010-05
15637,United Kingdom,53,5,797.59,4,4,3,11,Loyal Customers,False,2009-12-15 17:54:00,2011-10-18 08:28:00,2009-12
15638,United Kingdom,379,6,2265.2,2,4,4,10,At Risk,True,2010-04-08 14:37:00,2010-11-26 11:52:00,2010-04
15639,United Kingdom,134,3,1065.08,3,3,3,9,Potential Loyalists,True,2010-04-13 13:11:00,2011-07-28 14:30:00,2010-04
15640,United Kingdom,4,29,23459.51,5,5,5,15,Champions,False,2009-12-14 16:36:00,2011-12-05 14:35:00,2009-12
15641,United Kingdom,105,12,5345.55,3,5,5,13,Potential Loyalists,True,2009-12-06 15:31:00,2011-08-26 14:04:00,2009-12
15642,United Kingdom,730,1,105.78,1,1,1,3,Lost,True,2009-12-10 11:51:00,2009-12-10 11:51:00,2009-12
15643,United Kingdom,192,3,664.0,2,3,3,8,At Risk,True,2011-03-02 14:34:00,2011-06-01 07:38:00,2011-03
15644,United Kingdom,166,4,803.54,3,3,3,9,Potential Loyalists,True,2011-03-23 15:37:00,2011-06-26 14:54:00,2011-03
15645,United Kingdom,19,3,1054.75,5,3,3,11,Loyal Customers,False,2010-10-10 12:51:00,2011-11-21 11:55:00,2010-10
15646,United Kingdom,158,5,784.8100000000001,3,4,3,10,Potential Loyalists,True,2010-10-25 13:06:00,2011-07-05 09:53:00,2010-10
15647,United Kingdom,415,1,169.0,1,1,1,3,Lost,True,2010-10-20 15:09:00,2010-10-20 15:09:00,2010-10
15648,United Kingdom,204,2,639.5,2,2,3,7,Lost,True,2011-03-17 18:59:00,2011-05-19 15:53:00,2011-03
15649,United Kingdom,336,4,1660.35,2,3,4,9,At Risk,True,2010-11-17 16:22:00,2011-01-07 13:34:00,2010-11
15650,United Kingdom,522,2,553.88,1,2,2,5,Lost,True,2010-03-21 11:46:00,2010-07-06 10:41:00,2010-03
15651,United Kingdom,37,5,1259.06,4,4,4,12,Champions,False,2010-04-22 13:26:00,2011-11-03 08:41:00,2010-04
15652,United Kingdom,91,5,1405.94,3,4,4,11,Potential Loyalists,True,2010-08-11 16:58:00,2011-09-09 14:22:00,2010-08
15653,United Kingdom,93,2,877.44,3,2,3,8,Needs Attention,True,2011-08-16 09:50:00,2011-09-08 10:49:00,2011-08
15654,United Kingdom,9,2,922.53,5,2,3,10,New Customers,False,2011-11-13 15:15:00,2011-11-30 13:08:00,2011-11
15655,United Kingdom,243,1,560.6700000000001,2,1,2,5,Lost,True,2011-04-10 15:25:00,2011-04-10 15:25:00,2011-04
15656,United Kingdom,45,4,748.5,4,3,3,10,Loyal Customers,False,2011-02-28 15:32:00,2011-10-25 14:56:00,2011-02
15657,United Kingdom,23,1,30.0,4,1,1,6,New Customers,False,2011-11-17 12:19:00,2011-11-17 12:19:00,2011-11
15658,United Kingdom,190,8,2117.27,2,4,4,10,At Risk,True,2009-12-03 11:19:00,2011-06-02 15:22:00,2009-12
15659,United Kingdom,44,3,532.49,4,3,2,9,Loyal Customers,False,2010-02-24 13:32:00,2011-10-27 09:23:00,2010-02
15660,United Kingdom,25,15,2603.69,4,5,4,13,Champions,False,2010-02-05 16:01:00,2011-11-14 16:58:00,2010-02
15661,United Kingdom,317,8,1215.95,2,4,4,10,At Risk,True,2010-05-10 07:59:00,2011-01-26 13:56:00,2010-05
15662,United Kingdom,661,2,283.73,1,2,1,4,Lost,True,2009-12-01 13:49:00,2010-02-16 16:47:00,2009-12
15663,United Kingdom,106,1,138.14,3,1,1,5,Needs Attention,True,2011-08-25 15:50:00,2011-08-25 15:50:00,2011-08
15664,United Kingdom,51,4,1231.53,4,3,4,11,Loyal Customers,False,2010-02-28 12:50:00,2011-10-20 10:57:00,2010-02
15665,United Kingdom,168,5,3987.07,3,4,5,12,Potential Loyalists,True,2010-03-14 15:07:00,2011-06-24 14:57:00,2010-03
15666,United Kingdom,472,2,632.94,1,2,3,6,Lost,True,2010-08-01 15:41:00,2010-08-24 16:14:00,2010-08
15667,United Kingdom,40,1,301.32000000000005,4,1,2,7,New Customers,False,2011-10-31 10:56:00,2011-10-31 10:56:00,2011-10
15668,United Kingdom,218,1,76.32000000000001,2,1,1,4,Lost,True,2011-05-06 10:39:00,2011-05-06 10:39:00,2011-05
15669,United Kingdom,40,4,684.34,4,3,3,10,Loyal Customers,False,2011-03-21 09:13:00,2011-10-30 16:03:00,2011-03
15670,United Kingdom,297,2,325.2,2,2,2,6,Lost,True,2010-06-01 15:34:00,2011-02-16 10:50:00,2010-06
15671,United Kingdom,19,7,2657.13,5,4,4,13,Champions,False,2011-03-14 09:37:00,2011-11-21 12:43:00,2011-03
15672,United Kingdom,725,1,45.300000000000004,1,1,1,3,Lost,True,2009-12-14 16:52:00,2009-12-14 16:52:00,2009-12
15673,United Kingdom,88,9,6204.32,3,5,5,13,Potential Loyalists,False,2010-02-22 14:28:00,2011-09-12 16:12:00,2010-02
15674,United Kingdom,73,12,6613.52,3,5,5,13,Potential Loyalists,False,2009-12-08 17:08:00,2011-09-27 15:17:00,2009-12
15675,United Kingdom,81,4,542.04,3,3,2,8,Potential Loyalists,False,2010-10-31 14:14:00,2011-09-19 13:48:00,2010-10
15676,United Kingdom,19,3,3435.76,5,3,5,13,Loyal Customers,False,2011-03-01 10:19:00,2011-11-21 12:40:00,2011-03
15677,United Kingdom,49,3,1305.6299999999999,4,3,4,11,Loyal Customers,False,2010-09-02 12:08:00,2011-10-21 15:36:00,2010-09
15678,United Kingdom,53,3,1825.94,4,3,4,11,Loyal Customers,False,2010-07-05 12:49:00,2011-10-18 09:25:00,2010-07
15679,United Kingdom,24,4,781.28,4,3,3,10,Loyal Customers,False,2011-06-10 08:24:00,2011-11-15 16:19:00,2011-06
15680,United Kingdom,9,10,4028.69,5,5,5,15,Champions,False,2009-12-02 12:15:00,2011-11-30 13:46:00,2009-12
15681,United Kingdom,25,14,2989.7000000000003,4,5,5,14,Champions,False,2010-05-24 14:18:00,2011-11-14 16:30:00,2010-05
15682,United Kingdom,599,2,318.24,1,2,2,5,Lost,True,2010-01-21 14:37:00,2010-04-19 15:30:00,2010-01
15683,United Kingdom,117,2,524.54,3,2,2,7,Needs Attention,True,2010-08-23 12:01:00,2011-08-14 12:56:00,2010-08
15684,United Kingdom,547,3,173.95,1,3,1,5,At Risk,True,2009-12-04 16:13:00,2010-06-10 18:51:00,2009-12
15685,United Kingdom,450,1,55.980000000000004,1,1,1,3,Lost,True,2010-09-15 13:43:00,2010-09-15 13:43:00,2010-09
15686,United Kingdom,420,1,90.0,1,1,1,3,Lost,True,2010-10-15 13:50:00,2010-10-15 13:50:00,2010-10
15687,United Kingdom,9,9,2993.1,5,5,5,15,Champions,False,2011-01-13 15:13:00,2011-12-01 08:33:00,2011-01
15688,United Kingdom,419,1,190.57,1,1,1,3,Lost,True,2010-10-17 12:06:00,2010-10-17 12:06:00,2010-10
15689,United Kingdom,120,3,521.03,3,3,2,8,Potential Loyalists,True,2010-04-01 09:53:00,2011-08-12 09:37:00,2010-04
15690,United Kingdom,4,2,239.76,5,2,1,8,New Customers,False,2011-08-31 11:40:00,2011-12-05 15:59:00,2011-08
15691,United Kingdom,252,4,571.3,2,3,2,7,At Risk,True,2009-12-06 16:01:00,2011-04-01 15:13:00,2009-12
15692,United Kingdom,28,1,191.04,4,1,1,6,New Customers,False,2011-11-11 14:12:00,2011-11-11 14:12:00,2011-11
15693,United Kingdom,659,1,37.5,1,1,1,3,Lost,True,2010-02-18 14:37:00,2010-02-18 14:37:00,2010-02
15694,United Kingdom,1,23,9963.48,5,5,5,15,Champions,False,2009-12-07 15:43:00,2011-12-09 09:44:00,2009-12
15695,United Kingdom,267,4,1131.04,2,3,3,8,At Risk,True,2010-01-27 10:56:00,2011-03-18 08:32:00,2010-01
15696,United Kingdom,33,13,3881.2200000000003,4,5,5,14,Champions,False,2010-01-24 14:36:00,2011-11-06 14:02:00,2010-01
15697,United Kingdom,690,1,246.75,1,1,1,3,Lost,True,2010-01-19 09:10:00,2010-01-19 09:10:00,2010-01
15698,United Kingdom,624,1,46.2,1,1,1,3,Lost,True,2010-03-25 17:38:00,2010-03-25 17:38:00,2010-03
15699,United Kingdom,18,1,309.65,5,1,2,8,New Customers,False,2011-11-22 08:26:00,2011-11-22 08:26:00,2011-11
15700,United Kingdom,172,2,696.68,3,2,3,8,Needs Attention,True,2011-06-19 15:36:00,2011-06-20 16:53:00,2011-06
15701,United Kingdom,2,4,1529.0,5,3,4,12,Loyal Customers,False,2011-08-21 12:36:00,2011-12-07 14:39:00,2011-08
15702,Nigeria,476,1,112.57,1,1,1,3,Lost,True,2010-08-20 14:50:00,2010-08-20 14:50:00,2010-08
15703,United Kingdom,265,1,211.5,2,1,1,4,Lost,True,2011-03-20 10:51:00,2011-03-20 10:51:00,2011-03
15704,United Kingdom,140,6,3734.6600000000003,3,4,5,12,Potential Loyalists,True,2010-05-05 14:51:00,2011-07-22 13:35:00,2010-05
15705,United Kingdom,201,1,143.1,2,1,1,4,Lost,True,2011-05-22 15:37:00,2011-05-22 15:37:00,2011-05
15706,United Kingdom,64,4,1060.56,3,3,3,9,Potential Loyalists,False,2011-08-15 14:32:00,2011-10-07 10:09:00,2011-08
15707,United Kingdom,35,4,916.98,4,3,3,10,Loyal Customers,False,2011-09-14 14:19:00,2011-11-04 14:35:00,2011-09
15708,United Kingdom,41,9,3887.15,4,5,5,14,Champions,False,2010-10-10 11:33:00,2011-10-30 10:54:00,2010-10
15709,United Kingdom,284,2,327.85,2,2,2,6,Lost,True,2010-04-29 18:31:00,2011-03-01 10:38:00,2010-04
15710,United Kingdom,417,1,898.87,1,1,3,5,Lost,True,2010-10-18 17:05:00,2010-10-18 17:05:00,2010-10
15711,United Kingdom,557,2,420.25,1,2,2,5,Lost,True,2010-01-24 12:13:00,2010-06-01 12:14:00,2010-01
15712,United Kingdom,9,12,3472.41,5,5,5,15,Champions,False,2009-12-01 11:17:00,2011-11-30 14:09:00,2009-12
15713,United Kingdom,143,4,839.64,3,3,3,9,Potential Loyalists,True,2009-12-16 09:41:00,2011-07-19 13:34:00,2009-12
15714,United Kingdom,12,5,783.96,5,4,3,12,Loyal Customers,False,2010-06-02 12:08:00,2011-11-28 11:26:00,2010-06
15715,United Kingdom,556,5,658.02,1,4,3,8,At Risk,True,2010-03-30 12:17:00,2010-06-02 09:56:00,2010-03
15716,United Kingdom,146,11,2482.7400000000002,3,5,4,12,Potential Loyalists,True,2009-12-07 12:42:00,2011-07-17 11:59:00,2009-12
15717,United Kingdom,234,5,607.0,2,4,3,9,At Risk,True,2010-04-26 10:41:00,2011-04-19 13:21:00,2010-04
15718,United Kingdom,540,1,293.79,1,1,2,4,Lost,True,2010-06-17 16:20:00,2010-06-17 16:20:00,2010-06
15719,United Kingdom,33,31,10194.32,4,5,5,14,Champions,False,2009-12-01 12:47:00,2011-11-07 12:29:00,2009-12
15720,United Kingdom,24,2,739.22,4,2,3,9,New Customers,False,2010-06-07 15:40:00,2011-11-15 14:48:00,2010-06
15721,United Kingdom,12,1,471.40000000000003,5,1,2,8,New Customers,False,2011-11-28 12:14:00,2011-11-28 12:14:00,2011-11
15722,United Kingdom,36,11,5234.0,4,5,5,14,Champions,False,2010-03-09 15:05:00,2011-11-04 11:43:00,2010-03
15723,United Kingdom,365,4,930.7,2,3,3,8,At Risk,True,2010-05-14 12:55:00,2010-12-10 11:12:00,2010-05
15724,United Kingdom,201,3,310.85,2,3,2,7,At Risk,True,2010-11-04 10:22:00,2011-05-22 14:40:00,2010-11
15725,United Kingdom,15,1,415.25,5,1,2,8,New Customers,False,2011-11-24 14:51:00,2011-11-24 14:51:00,2011-11
15726,United Kingdom,390,1,321.91,2,1,2,5,Lost,True,2010-11-14 16:12:00,2010-11-14 16:12:00,2010-11
15727,United Kingdom,17,15,9371.71,5,5,5,15,Champions,False,2010-01-24 12:12:00,2011-11-23 12:36:00,2010-01
15728,United Kingdom,380,2,544.6,2,2,2,6,Lost,True,2010-09-21 14:46:00,2010-11-25 10:39:00,2010-09
15729,United Kingdom,213,3,192.55,2,3,1,6,At Risk,True,2010-11-01 13:44:00,2011-05-11 12:36:00,2010-11
15730,United Kingdom,66,5,1726.58,3,4,4,11,Potential Loyalists,False,2010-10-04 14:15:00,2011-10-05 12:31:00,2010-10
15731,United Kingdom,554,1,125.3,1,1,1,3,Lost,True,2010-06-04 10:10:00,2010-06-04 10:10:00,2010-06
15732,United Kingdom,212,10,1543.97,2,5,4,11,At Risk,True,2010-02-04 10:10:00,2011-05-11 14:24:00,2010-02
15733,United Kingdom,283,1,162.3,2,1,1,4,Lost,True,2011-03-02 09:05:00,2011-03-02 09:05:00,2011-03
15734,United Kingdom,115,4,2263.3,3,3,4,10,Potential Loyalists,True,2010-06-10 14:25:00,2011-08-17 10:50:00,2010-06
15735,United Kingdom,421,1,327.68,1,1,2,4,Lost,True,2010-10-14 13:38:00,2010-10-14 13:38:00,2010-10
15736,United Kingdom,435,2,1767.1200000000001,1,2,4,7,Cant Lose Them,True,2010-09-30 14:19:00,2010-09-30 14:20:00,2010-09
15737,United Kingdom,15,8,1188.1200000000001,5,4,3,12,Loyal Customers,False,2011-04-11 10:01:00,2011-11-25 11:21:00,2011-04
15738,United Kingdom,19,41,13043.32,5,5,5,15,Champions,False,2009-12-10 15:52:00,2011-11-21 08:26:00,2009-12
15739,United Kingdom,66,1,449.12,3,1,2,6,Needs Attention,False,2011-10-04 13:42:00,2011-10-04 13:42:00,2011-10
15740,United Kingdom,49,1,154.88,4,1,1,6,New Customers,False,2011-10-21 14:29:00,2011-10-21 14:29:00,2011-10
15741,United Kingdom,458,2,208.62,1,2,1,4,Lost,True,2010-03-31 11:55:00,2010-09-07 16:21:00,2010-03
15742,United Kingdom,619,1,156.87,1,1,1,3,Lost,True,2010-03-30 15:25:00,2010-03-30 15:25:00,2010-03
15743,United Kingdom,16,4,775.96,5,3,3,11,Loyal Customers,False,2011-06-08 10:14:00,2011-11-23 17:19:00,2011-06
15744,United Kingdom,78,1,34.8,3,1,1,5,Needs Attention,False,2011-09-23 09:52:00,2011-09-23 09:52:00,2011-09
15745,United Kingdom,19,4,1094.5900000000001,5,3,3,11,Loyal Customers,False,2011-04-17 13:04:00,2011-11-20 13:45:00,2011-04
15746,United Kingdom,134,1,196.88,3,1,1,5,Needs Attention,True,2011-07-28 15:21:00,2011-07-28 15:21:00,2011-07
15747,United Kingdom,13,9,2499.81,5,5,4,14,Champions,False,2010-01-18 11:21:00,2011-11-27 12:26:00,2010-01
15748,United Kingdom,40,3,609.81,4,3,3,10,Loyal Customers,False,2010-09-16 16:52:00,2011-10-30 12:51:00,2010-09
15749,United Kingdom,235,3,44534.3,2,3,5,10,At Risk,True,2011-01-11 12:55:00,2011-04-18 13:20:00,2011-01
15750,United Kingdom,3,18,6452.99,5,5,5,15,Champions,False,2009-12-01 17:19:00,2011-12-07 12:34:00,2009-12
15751,United Kingdom,461,11,1380.44,1,5,4,10,At Risk,True,2009-12-06 13:08:00,2010-09-05 12:44:00,2009-12
15752,United Kingdom,40,9,3924.91,4,5,5,14,Champions,False,2010-09-08 11:56:00,2011-10-31 11:37:00,2010-09
15753,United Kingdom,305,1,79.2,2,1,1,4,Lost,True,2011-02-08 12:41:00,2011-02-08 12:41:00,2011-02
15754,United Kingdom,51,9,3037.61,4,5,5,14,Champions,False,2010-02-22 13:31:00,2011-10-19 14:40:00,2010-02
15755,United Kingdom,10,17,5993.12,5,5,5,15,Champions,False,2009-12-04 08:24:00,2011-11-29 14:57:00,2009-12
15756,United Kingdom,61,4,528.01,3,3,2,8,Potential Loyalists,False,2011-04-04 14:00:00,2011-10-09 13:30:00,2011-04
15757,United Kingdom,66,6,2940.36,3,4,5,12,Potential Loyalists,False,2010-06-10 13:47:00,2011-10-05 12:14:00,2010-06
15758,United Kingdom,25,1,205.25,4,1,1,6,New Customers,False,2011-11-15 10:48:00,2011-11-15 10:48:00,2011-11
15759,United Kingdom,218,7,830.9300000000001,2,4,3,9,At Risk,True,2009-12-02 10:08:00,2011-05-05 15:13:00,2009-12
15761,United Kingdom,443,1,143.05,1,1,1,3,Lost,True,2010-09-23 09:33:00,2010-09-23 09:33:00,2010-09
15762,United Kingdom,65,2,583.75,3,2,2,7,Needs Attention,False,2011-09-23 15:17:00,2011-10-05 16:15:00,2011-09
15763,United Kingdom,32,2,1086.92,4,2,3,9,New Customers,False,2011-09-23 12:10:00,2011-11-08 09:44:00,2011-09
15764,United Kingdom,88,8,4503.08,3,4,5,12,Potential Loyalists,False,2010-08-18 13:58:00,2011-09-12 17:58:00,2010-08
15765,United Kingdom,667,1,370.63,1,1,2,4,Lost,True,2010-02-11 10:25:00,2010-02-11 10:25:00,2010-02
15766,United Kingdom,64,3,831.0600000000001,3,3,3,9,Potential Loyalists,False,2010-01-26 15:55:00,2011-10-06 17:03:00,2010-01
15768,United Kingdom,116,34,15308.89,3,5,5,13,Potential Loyalists,True,2009-12-03 12:10:00,2011-08-16 10:48:00,2009-12
15769,United Kingdom,7,46,88612.52,5,5,5,15,Champions,False,2009-12-11 09:58:00,2011-12-02 13:52:00,2009-12
15770,United Kingdom,613,1,321.45,1,1,2,4,Lost,True,2010-04-06 11:47:00,2010-04-06 11:47:00,2010-04
15771,United Kingdom,604,3,1006.54,1,3,3,7,At Risk,True,2010-01-15 12:14:00,2010-04-14 13:56:00,2010-01
15772,United Kingdom,418,1,280.88,1,1,1,3,Lost,True,2010-10-17 13:33:00,2010-10-17 13:33:00,2010-10
15773,United Kingdom,6,2,774.52,5,2,3,10,New Customers,False,2010-10-26 15:27:00,2011-12-04 12:48:00,2010-10
15774,United Kingdom,69,6,1287.09,3,4,4,11,Potential Loyalists,False,2010-02-21 12:57:00,2011-10-02 12:04:00,2010-02
15775,United Kingdom,245,2,150.5,2,2,1,5,Lost,True,2010-03-18 07:32:00,2011-04-08 12:56:00,2010-03
15776,United Kingdom,133,1,241.62,3,1,1,5,Needs Attention,True,2011-07-29 13:46:00,2011-07-29 13:46:00,2011-07
15777,United Kingdom,241,7,1762.6100000000001,2,4,4,10,At Risk,True,2010-05-20 10:37:00,2011-04-12 16:43:00,2010-05
15778,United Kingdom,431,1,307.95000000000005,1,1,2,4,Lost,True,2010-10-04 15:10:00,2010-10-04 15:10:00,2010-10
15779,United Kingdom,463,2,124.08000000000001,1,2,1,4,Lost,True,2010-06-25 15:55:00,2010-09-02 16:40:00,2010-06
15780,United Kingdom,184,3,475.28000000000003,3,3,2,8,Potential Loyalists,True,2010-12-17 11:43:00,2011-06-09 12:01:00,2010-12
15781,United Kingdom,25,3,345.46000000000004,4,3,2,9,Loyal Customers,False,2011-02-07 09:15:00,2011-11-14 14:57:00,2011-02
15782,United Kingdom,10,4,4014.1,5,3,5,13,Loyal Customers,False,2010-10-05 15:43:00,2011-11-30 10:49:00,2010-10
15783,United Kingdom,11,1,246.3,5,1,1,7,New Customers,False,2011-11-29 09:50:00,2011-11-29 09:50:00,2011-11
15784,United Kingdom,468,2,848.33,1,2,3,6,Lost,True,2010-02-05 14:42:00,2010-08-29 10:38:00,2010-02
15785,United Kingdom,33,16,5969.93,4,5,5,14,Champions,False,2009-12-15 16:28:00,2011-11-07 11:33:00,2009-12
15786,United Kingdom,46,5,8501.62,4,4,5,13,Champions,False,2010-06-21 10:13:00,2011-10-24 14:13:00,2010-06
15787,United Kingdom,26,3,933.26,4,3,3,10,Loyal Customers,False,2011-10-09 13:11:00,2011-11-13 14:55:00,2011-10
15788,United Kingdom,509,1,221.83,1,1,1,3,Lost,True,2010-07-19 12:48:00,2010-07-19 12:48:00,2010-07
15789,United Kingdom,358,6,1962.01,2,4,4,10,At Risk,True,2010-03-26 11:21:00,2010-12-16 14:35:00,2010-03
15790,United Kingdom,10,1,218.75,5,1,1,7,New Customers,False,2011-11-29 14:53:00,2011-11-29 14:53:00,2011-11
15791,United Kingdom,44,5,3608.34,4,4,5,13,Champions,False,2010-03-08 09:41:00,2011-10-27 10:14:00,2010-03
15792,United Kingdom,400,2,933.84,2,2,3,7,Lost,True,2010-03-31 09:42:00,2010-11-05 08:21:00,2010-03
15793,United Kingdom,15,8,2399.57,5,4,4,13,Champions,False,2009-12-01 12:54:00,2011-11-25 09:31:00,2009-12
15794,United Kingdom,736,2,777.0,1,2,3,6,Lost,True,2009-12-02 15:10:00,2009-12-03 13:04:00,2009-12
15795,United Kingdom,150,8,1979.8700000000001,3,4,4,11,Potential Loyalists,True,2010-01-18 11:31:00,2011-07-13 10:43:00,2010-01
15796,United Kingdom,1,17,5170.63,5,5,5,15,Champions,False,2010-03-31 13:10:00,2011-12-08 19:55:00,2010-03
15797,United Kingdom,113,5,2806.08,3,4,4,11,Potential Loyalists,True,2010-01-27 13:12:00,2011-08-18 17:04:00,2010-01
15798,United Kingdom,493,3,1535.37,1,3,4,8,At Risk,True,2010-01-27 11:55:00,2010-08-04 09:13:00,2010-01
15799,United Kingdom,76,4,1421.34,3,3,4,10,Potential Loyalists,False,2010-10-17 14:26:00,2011-09-25 12:46:00,2010-10
15800,United Kingdom,107,7,1227.07,3,4,4,11,Potential Loyalists,True,2010-03-31 13:17:00,2011-08-24 14:23:00,2010-03
15801,United Kingdom,46,3,1063.95,4,3,3,10,Loyal Customers,False,2011-08-22 09:53:00,2011-10-24 13:52:00,2011-08
15803,United Kingdom,51,4,1929.66,4,3,4,11,Loyal Customers,False,2010-02-01 16:29:00,2011-10-19 14:56:00,2010-02
15804,United Kingdom,1,13,4206.39,5,5,5,15,Champions,False,2011-05-25 10:12:00,2011-12-09 12:31:00,2011-05
15805,United Kingdom,23,30,10148.93,4,5,5,14,Champions,False,2009-12-10 12:57:00,2011-11-16 16:32:00,2009-12
15806,United Kingdom,46,3,784.58,4,3,3,10,Loyal Customers,False,2011-03-08 09:24:00,2011-10-24 14:35:00,2011-03
15807,United Kingdom,50,5,1817.52,4,4,4,12,Champions,False,2010-02-11 15:32:00,2011-10-20 14:10:00,2010-02
15808,United Kingdom,306,21,17180.25,2,5,5,12,At Risk,True,2009-12-01 16:30:00,2011-02-06 14:33:00,2009-12
15809,United Kingdom,36,7,1274.44,4,4,4,12,Champions,False,2010-06-22 14:23:00,2011-11-03 16:40:00,2010-06
15810,United Kingdom,79,8,2999.04,3,4,5,12,Potential Loyalists,False,2010-02-04 18:18:00,2011-09-22 09:38:00,2010-02
15811,United Kingdom,22,7,3392.55,4,4,5,13,Champions,False,2010-11-16 16:46:00,2011-11-17 15:31:00,2010-11
15812,United Kingdom,107,12,5201.47,3,5,5,13,Potential Loyalists,True,2009-12-15 13:40:00,2011-08-24 14:19:00,2009-12
15813,United Kingdom,208,2,1303.9099999999999,2,2,4,8,Cant Lose Them,True,2011-04-14 09:09:00,2011-05-16 08:13:00,2011-04
15814,United Kingdom,17,6,2634.44,5,4,4,13,Champions,False,2010-04-15 14:31:00,2011-11-23 08:17:00,2010-04
15815,United Kingdom,64,5,2100.6,3,4,4,11,Potential Loyalists,False,2011-03-25 08:43:00,2011-10-07 12:42:00,2011-03
15816,United Kingdom,542,2,144.15,1,2,1,4,Lost,True,2010-06-15 12:54:00,2010-06-15 13:36:00,2010-06
15817,United Kingdom,421,3,2766.4,1,3,4,8,At Risk,True,2010-06-14 13:31:00,2010-10-15 11:07:00,2010-06
15818,United Kingdom,588,1,340.5,1,1,2,4,Lost,True,2010-04-30 12:58:00,2010-04-30 12:58:00,2010-04
15819,United Kingdom,49,10,3934.79,4,5,5,14,Champions,False,2010-03-18 11:08:00,2011-10-21 14:50:00,2010-03
15820,United Kingdom,320,1,206.98,2,1,1,4,Lost,True,2011-01-24 12:00:00,2011-01-24 12:00:00,2011-01
15821,United Kingdom,44,2,570.96,4,2,2,8,New Customers,False,2011-10-09 13:28:00,2011-10-26 15:48:00,2011-10
15822,United Kingdom,3,6,1840.06,5,4,4,13,Champions,False,2009-12-06 15:12:00,2011-12-06 14:50:00,2009-12
15823,United Kingdom,729,2,3867.17,1,2,5,8,Cant Lose Them,True,2009-12-08 15:12:00,2009-12-10 18:03:00,2009-12
15824,United Kingdom,453,2,890.94,1,2,3,6,Lost,True,2010-06-25 15:10:00,2010-09-12 13:20:00,2010-06
15825,United Kingdom,172,1,532.94,3,1,2,6,Needs Attention,True,2011-06-20 13:27:00,2011-06-20 13:27:00,2011-06
15826,United Kingdom,56,4,2598.28,4,4,4,12,Champions,False,2010-05-20 17:00:00,2011-10-14 16:05:00,2010-05
15827,United Kingdom,73,28,3603.14,3,5,5,13,Potential Loyalists,False,2010-01-08 11:25:00,2011-09-27 15:35:00,2010-01
15828,United Kingdom,375,1,1108.82,2,1,3,6,Lost,True,2010-11-29 16:41:00,2010-11-29 16:41:00,2010-11
15829,United Kingdom,99,2,636.14,3,2,3,8,Needs Attention,True,2011-07-22 10:23:00,2011-09-01 16:45:00,2011-07
15830,United Kingdom,38,1,576.0,4,1,2,7,New Customers,False,2011-11-02 10:40:00,2011-11-02 10:40:00,2011-11
15831,United Kingdom,58,3,794.64,4,3,3,10,Loyal Customers,False,2011-01-19 14:52:00,2011-10-12 13:14:00,2011-01
15832,United Kingdom,254,1,836.79,2,1,3,6,Lost,True,2011-03-30 15:29:00,2011-03-30 15:29:00,2011-03
15833,United Kingdom,738,1,80.4,1,1,1,3,Lost,True,2009-12-02 11:59:00,2009-12-02 11:59:00,2009-12
15834,United Kingdom,70,7,3761.89,3,4,5,12,Potential Loyalists,False,2010-10-11 14:05:00,2011-09-30 14:41:00,2010-10
15835,United Kingdom,44,4,954.09,4,4,3,11,Loyal Customers,False,2011-01-13 10:35:00,2011-10-26 15:47:00,2011-01
15836,United Kingdom,50,1,137.37,4,1,1,6,New Customers,False,2011-10-20 17:13:00,2011-10-20 17:13:00,2011-10
15837,United Kingdom,65,2,777.01,3,2,3,8,Needs Attention,False,2010-08-11 10:16:00,2011-10-06 09:01:00,2010-08
15838,United Kingdom,11,34,73205.5,5,5,5,15,Champions,False,2009-12-15 09:51:00,2011-11-28 14:00:00,2009-12
15839,United Kingdom,33,3,1048.49,4,3,3,10,Loyal Customers,False,2011-07-14 16:35:00,2011-11-06 13:54:00,2011-07
15840,United Kingdom,59,2,355.56,4,2,2,8,New Customers,False,2011-06-20 11:42:00,2011-10-12 09:08:00,2011-06
15841,United Kingdom,73,9,2742.41,3,5,4,12,Potential Loyalists,False,2009-12-10 08:29:00,2011-09-28 12:15:00,2009-12
